"","Country","Infant_vaccination_rate","Pecentage_of_malnourished_population","Net_migration_rate","Proportion_of_urban_population","Public_social_welfare_expenditures","National_competitiveness","Average_annual_temperature","Annual_precipitation","Pharmaceutical_sales","Exports_to_GDP_ratio","Imports_to_GDP_ratio","GDP","Number_of_foreign_visitors","Number_of_international_travelers","Aging_index","Total_fertility_rate","Population","Population_density","Median_age","Aged_65_older","Aged_70_older","Gdp_per_capita","Extreme_poverty","Cardiovasc_death_rate","Diabetes_prevalence","Female_smokers","Male_smokers","Handwashing_facilities","Hospital_beds_per_thousand","Life_expectancy","Human_development_index"
"118","Antigua_and_Barbuda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000178429157366522,0.148047570763982,3.52265530431913,1.11972665223046,1.10213738914049,1.08896001046033,NA,1.61500277186059,2.88212749595912,NA,NA,NA,1.55359037935201,10.2678144281109,5.0294473204656
"119","Aruba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000194532385174762,0.373431470951613,4.52128967407938,2.11331649277883,1.77351065080435,1.8228147984971,NA,NA,2.5429249432836,NA,NA,NA,NA,10.1704954910488,NA
"120","Barbados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000523602701796981,0.424301291865461,4.36765361719319,2.41484969048751,2.25449092794815,0.86028970933831,NA,1.43402322245142,2.96966363858506,0.181847234658071,1.06145660056399,2.76863408510148,2.37126952637938,10.5571049670488,5.15840750816985
"121","Belize",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000724483089425229,0.0104890310223174,2.74350101582487,0.622285704751763,0.542382014651517,0.396465493643783,NA,1.49226961114575,3.74435850082464,NA,NA,2.8191441554465,0.531491445567791,9.94786175831777,4.56519064473032
"122","Benin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02208900420439,0.0632879498734856,2.0631127639003,0.523928062863929,0.462178969922443,0.104596175986907,2.43197495334525,1.98889449555261,0.216651952999205,0.0574254425236013,0.900408012892216,0.345339917135887,0.204419786756843,8.23478183880044,3.32072483338434
"123","Bermuda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000113464166700897,0.835763641947486,NA,NA,NA,2.56744703070581,NA,1.17679293515688,2.84492463534309,NA,NA,NA,NA,11.0103712492558,NA
"124","Bhutan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00140591127127989,0.0135298666322209,3.13856516210365,0.788960723517353,0.708499893645269,0.441270254181717,0.0735476296374572,1.83050682037424,2.13369347650732,NA,NA,2.49755711525725,0.695027274973266,9.56925109906258,3.94618174374993
"125","Bonaire_Sint_Eustatius_and_Saba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77758244353767e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3704659096695,NA
"126","Bosnia_and_Herzegovina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0059777903758419,0.0437389911667265,4.66395172690227,2.67600618791382,2.54912407149294,0.593550651627116,0.00980635061832763,2.77979561854027,2.20591079417372,2.8904139403546,3.49182619633811,3.04074378872599,1.4309385072979,10.3184736008281,4.95207120784305
"127","Botswana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00428476500277803,0.00258234758640274,2.83129304833126,0.636498303251154,0.533576339117465,0.800969885611364,NA,2.00174631202433,1.05262211507694,0.545541703974213,2.51821427995872,NA,0.735911232324634,9.27729428787636,4.62322272919723
"128","British_Virgin_Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.50931544736084e-05,0.132803801826641,NA,NA,NA,NA,NA,NA,2.99154767424154,NA,NA,NA,NA,10.5411073335592,NA
"129","Brunei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000797113420596541,0.0519451605121424,3.55557731650903,0.741477723985295,0.566895111408475,3.63862128898245,NA,1.69742642946859,2.79896816046447,0.191418141745338,2.26200061775362,NA,1.10386684848695,10.1131706377109,5.5001520055861
"130","Burkina_Faso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0380866992049072,0.0447958124465229,1.93142471514071,0.38906988392084,0.3231920912228,0.0862972821497414,2.14268761010459,2.26886845018588,0.529593662886945,0.15313451339627,1.74957329334341,0.371690276014765,0.163535829405474,8.20945225244182,2.72750796994481
"131","Burundi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0216655301268263,0.270151615875053,1.92045071107741,0.413780424493646,0.35793881089771,0.035582195874118,3.51557669667046,2.47142791977296,1.32398415721736,NA,NA,0.192276252911907,0.327071658810949,8.20945225244182,2.68881991363353
"132","Cambodia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0304627063512511,0.0578997577532911,2.80934504020466,0.712568006583124,0.567609085100425,0.184698059332652,NA,2.28441881079864,0.875361426259413,0.191418141745338,2.4669715475177,2.07263410711307,0.327071658810949,9.30795641873153,3.75274146219356
"133","Cayman_Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00011974475351409,0.16378878004994,NA,NA,NA,2.52861882244265,NA,NA,2.89306951378736,NA,NA,NA,NA,11.1876783537661,NA
"134","Chad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0299286432929428,0.00755611250986737,1.83265867857101,0.401505907607808,0.344135319520006,0.0895934584804149,1.8828193187189,2.36961690910165,1.33492617504561,NA,NA,0.182074094961177,NA,7.23093033732452,2.60499579162577
"135","Comoros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00158444064108468,0.279276676955591,2.23869682891309,0.478544651746554,0.410772864102027,0.0716427226664626,0.887474730958651,2.20535146746607,2.59982343599046,0.421119911839743,1.72761212229726,0.487387754370123,0.899447061730108,8.57473155045563,3.24334872076179
"136","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000298997474918779,0.231570934254064,4.57615969439588,2.64338181408567,2.39609571018494,NA,NA,NA,2.5429249432836,NA,NA,NA,NA,10.5157777472006,NA
"137","Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00159592680855505,0.0815169994652361,4.0933035156107,2.16677524395267,2.03791890805658,1.64249574724539,NA,1.19048804667268,2.02208489465924,1.87589778910431,3.85784571377397,NA,1.39005454994653,10.7957363332695,5.6033201557495
"138","Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000131170793521498,0.0629412103236792,NA,NA,NA,0.490155775365772,NA,1.91745053941848,2.5429249432836,NA,NA,NA,1.55359037935201,9.99852093103502,4.6103267104268
"139","Equatorial_Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00255630086745231,0.0288592029722763,2.45817691017908,0.459648356014409,0.416960636098929,1.14540356551755,NA,1.71030354479163,1.70257797407456,NA,NA,0.771107889282126,0.85856310437874,7.83084159318663,3.81077354666048
"140","Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00646174721501391,0.0282908821632015,2.1179827842168,0.582555031673919,0.516678961741309,0.0765359364844949,NA,2.62357521162517,1.32398415721736,0.0191418141745338,0.834524499753761,NA,0.28618770145958,8.84135877528323,2.83712412949342
"141","Ethiopia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209468744817889,0.0670216260202949,2.17285280453329,0.569472980782433,0.490975908831102,0.0876565222854859,1.30914780754674,1.54014347079795,1.63473746353945,0.0382836283490675,0.622233179640962,0.249107905790817,0.122651872054106,8.87868658675909,2.9854283453533
"142","Faroe_Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.90341962943702e-05,0.0225463720525984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7544091134213,NA
"143","Falkland_Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.34618040915362e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8570605949799,NA
"144","Fiji",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0016333607093607,0.0316484448756906,3.13856516210365,1.00521833022968,0.781563201454841,0.440985383798002,0.0686444543282934,3.48129060095498,3.17099676662472,0.976232522901222,2.54749584135359,NA,0.940331019081477,8.99067002118669,4.77797495444232
"145","French_Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000511819541100456,0.049376222742583,3.58849932869893,1.25571537878146,1.09309372237579,NA,NA,NA,4.95235726906263,NA,NA,NA,NA,10.3531351400557,NA
"146","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00726845369901963,0.0415270099502826,4.24693957249689,2.40063709198811,2.43798216677935,0.493789468883554,0.20593336298488,4.18458180181357,1.55595493517611,0.507258075625145,4.06281664353805,NA,1.06298289113558,9.83454518776604,5.0294473204656
"147","Gibraltar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.13864955971274e-05,2.20757513376679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6557570402351,NA
"148","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000103441100829305,8.74830908351077e-05,NA,NA,NA,NA,NA,1.6860925440762,0.472695170180083,NA,NA,NA,NA,9.55858601006948,NA
"149","Grenada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000205014606218075,0.202508668341017,3.22635719461004,1.17964567544949,1.19495396909402,0.688810558015832,NA,2.05733632132983,2.34378021880958,NA,NA,NA,1.51270642200064,9.65190553875914,4.9778632453839
"150","Guam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000307530108526608,0.194204798901457,3.44583727587603,1.54255145758736,1.30728582996085,NA,NA,2.61839738005454,4.70944447327564,NA,NA,NA,NA,10.674420945973,NA
"151","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000122171716564619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","Guinea_Bissau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00358577960173801,0.0422671041274935,2.1289567882801,0.484843416990603,0.372456275967365,0.0784723659729427,3.29003063244892,3.22538428687964,0.529593662886945,NA,NA,0.20038164833902,NA,7.77484987597283,2.9338442702716
"153","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00143314536791371,0.00252359981737479,2.88616306864776,0.856793579991721,0.675181121354258,0.376738650272026,NA,3.14683135352395,2.5429249432836,NA,NA,2.41468805312985,0.654143317621897,9.31995464384877,4.21699813792885
"154","Hong_Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0136598444941889,4.4952988271181,4.91635382035816,2.63304537881339,2.41751492094345,2.84033912655917,NA,NA,1.82294017018523,NA,NA,NA,NA,11.3129931494351,6.01599275640309
"155","Isle_of_Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000154932073658097,0.0944255445837156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8517280504833,NA
"156","Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00539536661686757,0.17041897663491,3.44583727587603,1.56403186213757,1.52076396385397,0.415173552964496,NA,1.74171628518346,2.46851922205155,0.507258075625145,2.09363163973312,2.07876791986872,0.695027274973266,9.9278647164557,4.71994286997541
"157","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000184159486791382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Jordan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018590573407939,0.0697853254154361,2.54596894268548,0.615340912303197,0.561897295564823,0.422466021970878,0.00490317530916382,1.75622095994157,2.57137418963703,NA,NA,NA,0.57237540291916,9.93586353320053,4.73928689813105
"159","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0342119925672747,0.00426623744430186,3.35804524336964,1.12909404669597,1.10070944175659,1.21891223480093,0.00490317530916382,3.93643380214373,1.55595493517611,0.669963496108682,3.15508824029711,3.09817004590265,2.73922514254169,9.81188187365569,5.15840750816985
"160","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00352159991217958,0.107377511966259,NA,NA,NA,0.496361257628744,0.0294190518549829,NA,NA,NA,NA,NA,NA,NA,NA
"161","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0118873652339295,0.0206466479997922,2.88616306864776,0.725004030270092,0.685890726733512,0.17194952694895,0.0686444543282934,3.67981912023137,1.55595493517611,0.344552655141608,3.69679712610219,2.7921366023438,1.83977808081159,9.52525760696603,4.33306230686267
"162","Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0132563855736147,0.0189748908333228,2.67765699144507,0.650710901750546,0.552615637569471,0.324158377439208,1.11302079518019,3.10426181969899,0.875361426259413,0.698676217370483,3.74803985854321,1.55970966290308,0.613259360270528,9.05466055514531,3.8752536405126
"163","Latvia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00343674366353901,0.0199308192054407,4.81758778378846,3.19040534951111,3.36424403646944,1.27000132113031,0.0343222271641467,2.95203863129281,1.07450615073343,2.45015221434032,3.73339907784577,NA,2.27723642447123,10.037181878635,5.46146394927483
"164","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0124362579110578,0.379664481532938,3.41291526368613,1.37506890481612,1.2922923824299,0.677343182299127,NA,2.24814869095293,2.78146093193929,2.57457400647479,2.9793988719279,NA,1.18563476318969,10.5224434278213,4.88114310460572
"165","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00390327811480625,0.046973949839505,2.43622890205248,0.727749645889292,0.629962787530744,0.144469770391369,2.92229248426163,3.41640748026376,0.862231004865522,0.0382836283490675,3.94569039795857,0.0662514367536632,NA,7.24292856244177,3.3529648803104
"166","Liberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00921531171209499,0.0313706700982214,2.1070087801535,0.493726291052722,0.417912601021529,0.0381442558548692,1.89262566933723,2.29805489166135,0.529593662886945,0.143563606309003,1.32499065311781,0.0371784160903882,0.327071658810949,8.54540255572459,2.80488408256736
"167","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.94873046982175e-05,0.15134702427015,NA,NA,NA,NA,NA,NA,1.70038957050891,NA,NA,NA,0.979988457712304,10.9970398880144,5.90637659685448
"168","Lithuania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00496013488722803,0.0288215277725736,4.77369176753527,3.06895223506177,3.27904317589671,1.49601364273469,0.0343222271641467,2.89240923872619,0.803144108593012,2.03860320958785,2.78174833251254,NA,2.68198760224978,10.1225025905799,5.53239205251216
"169","Mali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0368979173126104,0.00970359889292187,1.79973666638111,0.406835632045079,0.353654968746009,0.102066190526414,NA,2.26023310893454,0.529593662886945,0.15313451339627,1.68368978020496,1.63459850945552,0.0408839573513686,7.90683035226249,2.75330000748566
"170","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000804503632408062,0.92849380254458,4.65297772283897,3.13743111874065,2.69501269588143,1.85015374132356,0.00980635061832763,1.42273150181124,1.93236034846765,2.00031958123878,2.21075788531259,NA,1.83364548720888,11.0023724325109,5.66135224021641
"171","Marshall_Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000107854092201964,0.188471782919577,NA,NA,NA,0.1935214406306,NA,4.70384072520343,6.68119608592497,NA,NA,2.58189704064748,1.10386684848695,9.82521323489708,4.56519064473032
"172","Mauritius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00231721585426588,0.397800300969492,4.104277519674,1.76769193836181,1.40034040114503,1.02824654122757,0.0245158765458191,1.89441171881432,4.81886465155807,0.30626902679254,2.9793988719279,NA,1.39005454994653,9.99718779491088,5.09392741431773
"173","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1504307773995e-05,12.3545919703084,NA,NA,NA,NA,NA,NA,1.1948683468441,NA,NA,NA,5.64198611448886,11.5649558768972,NA
"174","Mongolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00597319335799168,0.00126435415951469,3.13856516210365,0.651033915352805,0.576176769403828,0.599983341076246,0.0245158765458191,3.87951981961903,1.05481051864259,0.526399889799679,3.4039815121535,2.22757546911939,2.8618770145958,9.31462209935222,4.77797495444232
"175","Montserrat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.10839961681279e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.88653749660742,NA
"176","Morocco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0672526730033099,0.0511361015625943,3.24830520273664,1.09323953684523,1.00170508980616,0.379270459875851,0.0490317530916381,3.53463744544323,1.56252014587305,0.0765672566981351,3.4479038542458,NA,0.449723530865054,10.2224877998902,4.30082225993661
"177","Myanmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0991370567754476,0.0521839829644951,3.19343518242014,0.925756984073996,0.742532639628229,0.283329844000328,0.313803219786484,1.70433301587957,1.00885404376397,0.602967146497814,2.57677740274846,2.48128373447695,0.367955616162317,8.94934280133841,3.72694942465272
"178","New_Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00052017725845239,0.00979682904811841,3.66531735714202,1.60763869844252,1.54432509568833,NA,NA,NA,5.11211072935497,NA,NA,NA,NA,10.3384706426902,NA
"179","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0441055639261306,0.0108268306942281,1.65707461355822,0.412326863283481,0.327951915835801,0.0469210201565499,2.1819130125779,2.00990097510055,0.529593662886945,0.00957090708726689,1.12734011370245,0.280966178164567,0.122651872054106,8.32143568686941,2.28259532236516
"180","Northern_Mariana_Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000104871405630105,0.0765496201688397,NA,NA,NA,NA,NA,1.64437473824576,NA,NA,NA,NA,NA,10.230486616635,NA
"181","Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00929500610914235,0.496930775577098,2.23869682891309,0.49146519583691,0.410772864102027,0.225479215715541,0.0490317530916381,2.24240585170277,2.3175193760218,NA,NA,NA,NA,9.87187299924191,4.42333443825565
"182","Papua_New_Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0163018798356499,0.0116346125183625,2.48012491830568,0.615017898700938,0.509777216052457,0.193723717857884,NA,4.73505107478468,3.86253229336966,2.24916316550772,3.57235049017399,NA,NA,8.59872800069011,3.5077171055555
"183","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0129957858609533,0.0109475190458181,2.90811107677436,1.03009037760362,0.912220387081732,0.447270317637222,0.0833539802557848,1.67923655536787,1.80980974879134,0.478545354363344,1.58120431532292,2.49114164783425,0.531491445567791,9.89853572172467,4.52650258841904
"184","Rwanda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0235994989982955,0.31600488816408,2.22772282484979,0.480321226558978,0.390781600727421,0.093954073116087,2.74577817313174,1.61385589060065,0.936636726097572,0.449832633101544,1.53728197323061,0.144488844351282,NA,9.20130552880049,3.37875691785125
"185","Saint_Kitts_and_Nevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.69181821199251e-05,0.135927650588432,NA,NA,NA,1.24925366688158,NA,NA,2.80991017829272,NA,NA,NA,0.940331019081477,10.162496674304,5.01655130169518
"186","Saint_Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00033458017868288,0.187218284326078,3.82992741809151,1.57000761377936,1.52433383231372,0.656278076439945,NA,1.72555031918853,2.5429249432836,NA,NA,2.728983366931,0.531491445567791,10.1584972659316,4.8166630107536
"187","Saint_Vincent_and_the_Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000202150352527811,0.179938669468266,3.48973329212923,1.24747853192386,1.14997362650115,0.543551440268093,NA,2.1307957526193,2.5429249432836,NA,NA,NA,1.06298289113558,9.66923630837293,4.6619107855085
"188","San_Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.18365405471879e-05,0.355466786320488,NA,NA,NA,2.88120753779812,NA,NA,1.23425961102577,NA,NA,NA,1.55359037935201,11.3276576468006,NA
"189","Sao_Tome_and_Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000399321057895641,0.135912325083468,2.052138759837,0.466108628059587,0.514537040665459,0.154682996896525,1.58372562485991,2.27784954240529,0.529593662886945,NA,NA,1.29373377203422,1.18563476318969,9.3839451778074,3.79787752789005
"190","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001791798396314,0.133047094217942,3.97258947091441,1.38992753052003,1.32941901441131,1.33680758110463,0.053934928400802,2.04623855854979,2.3087657617592,0.679534403195949,2.61337935449204,NA,1.47182246464927,9.78521915117294,5.13906348001421
"191","Sierra_Leone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0145344203075258,0.0668575154046407,2.0960347760902,0.409904261266539,0.305818731385344,0.0704474020773773,2.55945751138351,2.74678905051513,0.529593662886945,0.842239823679486,3.0233212140202,0.603210412577637,NA,7.29225459903487,2.70171593240396
"192","Sint_Maarten_(Dutch_part)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.81329050546441e-05,0.772078506070355,NA,NA,NA,1.84072438974478,NA,NA,NA,NA,NA,NA,NA,10.5251097000695,NA
"193","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00378790626768951,0.0655286664117366,4.88343180816826,3.07864264312954,3.07722661230545,1.59110091422527,NA,1.29439886200374,1.58659258509519,1.92375232454064,1.8300975871793,NA,1.83977808081159,10.8410629614902,5.77741640915023
"194","Solomon_Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00125152216683279,0.013946848079778,2.28259284516629,0.566404351560974,0.4862160842181,0.111775548106692,1.23069700260012,3.87730195365311,4.08793786063146,NA,NA,1.12317622347141,0.57237540291916,9.73189370620742,3.52061312432592
"195","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0289581495998243,0.0150062236104017,1.84363268263431,0.441075073884522,0.35603488105251,NA,NA,3.08451184976673,1.32398415721736,NA,NA,0.307660781636874,0.367955616162317,7.65220135255213,NA
"196","South_Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0934147243031616,0.337140036634593,4.76271776347197,2.24720563091514,2.05196039066493,1.82102070285921,0.00980635061832763,0.725216872004569,1.488114424641,0.593396239410547,2.99403965262534,NA,5.01646156701292,11.0690292387178,5.82255247484672
"197","South_Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0203954704809574,NA,2.1070087801535,0.55574490268643,0.483598180680949,0.0795472424314534,NA,2.36776166000468,2.28250491897142,NA,NA,NA,NA,7.71219247813834,2.50182764146238
"198","Sri_Lanka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0390158907971027,0.218359710412549,3.74213538558512,1.62621198057241,1.26873125059554,0.591279694519798,0.0343222271641467,1.66207550122092,2.33721500811263,0.0287127212618007,1.97650539415364,NA,1.47182246464927,10.2624818836143,4.96496722661348
"199","Swaziland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00211387024065613,0.0507606266909809,2.35941087360938,0.510846011972444,0.439093820549386,0.392138879012998,NA,2.8118492631656,0.862231004865522,0.162705420483537,1.20786440753834,0.754114724351923,0.85856310437874,8.02414633118664,3.79142951850484
"200","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0318869728971338,NA,2.38135888173598,NA,0.613303401385239,NA,NA,3.17301566464251,NA,NA,NA,2.20936180063066,0.613259360270528,9.69189962248328,3.4561330304738
"201","Taiwan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0433952199007234,NA,4.63102971471237,NA,1.98794074962006,NA,NA,0.876664228970196,NA,NA,NA,NA,NA,10.7264132548144,NA
"202","United_Republic_of_Tanzania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10883838423681,0.0413143685689097,1.942398719204,0.501963137910324,0.445995566238238,0.135964752775541,2.40745907679943,1.83237893537209,1.25833205024791,0.315839933879807,1.95454422310749,1.50068736261144,0.28618770145958,8.72670906860736,3.46902904924422
"203","Timor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00240225977347267,0.0556673425302288,1.9753207313939,0.574318184816317,0.451469364543189,0.332911326536273,1.48566211867664,2.82795619850745,1.50124484603489,0.602967146497814,5.71722486234813,0.881829468514276,2.41215348373075,9.26529606275912,4.03000586575769
